laptop_timestamp,sniffer_id,esp_timestamp_us,rssi,csi_array,label
2026-04-26 14:41:34.381,4,11015174018,-60,0 0 0 0 0 0 0 0 0 0 0 0 8 -13 8 -10 7 -6 6 -3 4 1 2 4 1 8 0 11 -2 14 -2 16 -2 18 -3 19 -2 20 -2 20 -2 19 -2 18 -1 16 -2 13 -2 10 -2 7 -3 5 -5 2 -6 0 -8 -1 -9 -2 -11 -2 0 0 -12 -1 -12 0 -12 1 -12 2 -10 3 -9 3 -7 3 -6 3 -4 2 -3 0 -2 -1 -1 -3 -1 -5 -2 -6 -3 -8 -5 -9 -7 -9 -9 -10 -11 -9 -13 -9 -14 -8 -14 -8 -14 -7 -14 -6 -12 -5 -10 -4 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,2,11627943801,-62,0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 -5 -1 -3 -1 -1 0 1 0 3 1 5 3 7 4 9 4 10 5 11 6 12 6 13 5 12 5 12 4 10 5 9 4 7 4 3 4 1 4 -2 5 -6 6 -8 8 -11 9 -13 10 -14 11 0 0 -14 11 -13 11 -12 9 -10 8 -8 5 -7 2 -6 -1 -6 -5 -5 -8 -7 -12 -7 -15 -8 -17 -10 -18 -12 -19 -14 -20 -14 -18 -15 -17 -15 -15 -15 -13 -14 -11 -11 -8 -7 -6 -3 -4 1 -1 6 1 11 4 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,3,11038689171,-54,0 0 0 0 0 0 0 0 0 0 0 0 -20 -1 -16 -4 -12 -4 -8 -3 -5 0 -2 4 -1 9 -1 13 -2 17 -4 20 -6 23 -10 23 -12 23 -13 20 -13 17 -12 14 -10 10 -7 6 -3 3 2 1 7 -1 12 -1 16 -1 19 0 21 1 21 2 0 0 19 3 17 3 13 2 10 0 7 -2 3 -5 1 -8 -1 -11 -3 -14 -4 -16 -5 -18 -5 -18 -6 -18 -7 -17 -7 -15 -9 -13 -10 -11 -12 -9 -14 -7 -16 -6 -18 -5 -19 -5 -20 -5 -20 -5 -19 -6 -18 -6 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,2,11627993023,-62,0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 3 0 1 -1 -1 -1 -4 -2 -6 -2 -8 -3 -11 -3 -13 -3 -14 -3 -15 -3 -15 -4 -15 -4 -14 -4 -13 -4 -12 -2 -10 -1 -9 1 -7 4 -6 6 -4 9 -3 12 -3 15 -2 17 -1 17 -2 0 0 17 -3 16 -2 14 -2 12 0 9 1 7 3 4 6 2 9 1 12 1 15 1 18 1 20 2 22 5 22 6 23 8 21 10 20 10 17 11 15 10 11 8 8 4 5 0 2 -4 -1 -9 -4 -14 -8 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,3,11038738400,-53,0 0 0 0 0 0 0 0 0 0 0 0 -7 13 -7 10 -7 8 -4 4 -1 2 3 0 7 -1 11 -1 15 -1 18 0 20 1 21 3 22 4 20 6 18 6 15 7 11 6 7 5 2 2 -2 0 -6 -3 -9 -6 -12 -9 -14 -11 -15 -13 -15 -14 0 0 -13 -14 -12 -12 -10 -10 -7 -8 -5 -4 -3 -1 0 2 1 6 3 8 5 11 6 12 7 13 8 13 8 13 8 12 8 10 8 8 8 5 8 3 8 0 8 -3 9 -5 9 -7 9 -9 9 -9 9 -10 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,1,11849127695,-51,0 0 10 -16 11 -19 11 -22 11 -24 9 -24 7 -24 5 -24 3 -21 2 -19 1 -15 0 -11 1 -7 2 -3 4 1 6 4 9 7 11 9 12 10 14 11 14 12 14 11 13 11 12 9 10 8 8 7 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 18 6 19 5 19 3 18 2 16 0 13 -2 10 -4 7 -6 3 -8 -1 -11 -4 -13 -7 -16 -9 -18 -10 -20 -10 -22 -10 -22 -9 -22 -7 -20 -5 -19 -4 -16 -3 -12 -3 -8 -3 -3 -5 1 -7 4 -10,half room moving
2026-04-26 14:41:34.381,3,11038739506,-53,0 0 0 0 0 0 0 0 0 0 0 0 -19 2 -16 -1 -12 -1 -7 0 -2 2 2 5 6 9 8 14 10 18 11 22 11 25 10 28 8 28 5 28 3 25 1 21 -1 16 -2 10 -2 3 -2 -3 0 -10 1 -15 3 -19 5 -23 6 -25 7 -26 0 0 9 -23 7 -20 6 -17 4 -13 2 -9 -1 -4 -4 1 -7 4 -9 8 -11 11 -13 13 -14 15 -14 16 -13 17 -12 16 -10 16 -7 15 -5 14 -2 12 2 12 5 11 8 10 11 9 13 9 14 9 15 9 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,3,11038740581,-54,0 0 0 0 0 0 0 0 0 0 0 0 -13 -15 -10 -14 -7 -12 -5 -9 -3 -5 -3 0 -3 4 -4 9 -6 13 -7 17 -10 20 -12 21 -13 21 -15 20 -15 17 -14 14 -12 10 -9 6 -5 2 -1 -2 4 -5 8 -8 12 -9 15 -11 18 -11 19 -11 0 0 18 -9 15 -8 12 -7 9 -5 4 -4 0 -2 -5 -1 -9 0 -12 1 -15 2 -17 2 -18 3 -18 4 -17 4 -16 5 -14 6 -11 6 -8 7 -5 9 -2 9 1 10 3 12 5 12 7 13 8 13 8 12 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,2,11627994117,-62,0 0 0 0 0 0 0 0 0 0 0 0 -4 2 -3 1 -1 0 1 -1 2 -2 5 -3 7 -4 9 -4 10 -5 11 -5 12 -5 13 -6 12 -6 12 -6 11 -6 10 -5 8 -4 7 -2 5 0 4 3 4 6 3 8 3 11 3 13 3 15 3 16 0 0 3 16 3 15 3 13 1 11 0 9 -3 6 -5 5 -8 3 -11 2 -14 2 -17 2 -19 3 -21 4 -21 6 -21 8 -21 9 -19 10 -17 11 -15 11 -13 10 -10 8 -7 6 -4 2 -2 -2 1 -6 5 -11 0 0 0 0 0 0 0 0 0 0,half room moving
2026-04-26 14:41:34.381,2,11627995208,-62,0 0 0 0 0 0 0 0 0 0 0 0 -5 -4 -4 -4 -3 -3 -1 -2 0 0 2 2 3 4 5 6 6 7 8 8 9 9 10 10 10 9 10 9 10 8 9 8 7 7 5 6 3 6 0 5 -3 6 -6 6 -9 7 -11 9 -13 9 -14 10 0 0 -14 10 -13 10 -12 8 -10 6 -9 4 -8 0 -7 -3 -7 -7 -8 -10 -9 -13 -11 -15 -12 -16 -14 -17 -16 -17 -17 -16 -18 -14 -18 -12 -17 -10 -15 -7 -13 -5 -9 -4 -5 -3 0 -2 6 -2 11 -1 17 -1 0 0 0 0 0 0 0 0 0 0,half room moving
