laptop_timestamp,sniffer_id,esp_timestamp_us,rssi,csi_array,label
2026-04-26 14:36:18.002,1,11491204721,-51,0 0 9 14 10 12 10 10 9 8 8 6 6 6 4 5 2 6 1 7 0 9 -1 11 0 13 1 15 2 17 3 18 4 18 5 18 5 18 5 16 4 14 3 12 0 11 -2 9 -5 6 -8 5 -11 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -4 5 -2 5 1 5 4 6 6 7 9 8 10 9 12 10 12 11 13 12 12 12 11 12 9 12 8 10 6 9 6 7 5 5 6 3 6 2 8 1 10 1 12 2 14 3 15 5 16 7 16,half full moving
2026-04-26 14:36:18.002,2,11270071789,-62,0 0 0 0 0 0 0 0 0 0 0 0 -9 -7 -9 -10 -9 -12 -8 -15 -6 -17 -5 -18 -3 -19 -2 -19 0 -19 1 -17 2 -16 2 -13 1 -10 -1 -7 -4 -5 -6 -3 -9 -2 -12 -2 -15 -1 -18 -2 -20 -2 -21 -3 -21 -4 -20 -4 -19 -4 -18 -3 0 0 -15 -2 -13 -1 -11 0 -9 2 -6 4 -4 6 -2 9 0 11 1 14 2 16 2 18 2 19 1 20 0 19 0 18 0 17 -1 16 0 14 0 11 2 9 3 7 4 6 6 4 7 4 9 4 10 4 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,3,10680814446,-53,0 0 0 0 0 0 0 0 0 0 0 0 0 10 -1 9 -2 8 -4 7 -5 5 -6 4 -8 3 -10 2 -11 2 -13 2 -14 2 -15 3 -16 4 -15 5 -15 6 -14 6 -12 6 -12 6 -11 5 -10 3 -10 2 -10 0 -12 -1 -13 -3 -15 -3 -17 -3 0 0 -20 0 -20 1 -19 3 -19 4 -17 5 -15 5 -13 5 -12 4 -12 3 -11 1 -12 0 -13 -1 -14 -2 -16 -2 -17 -2 -19 -1 -20 0 -21 1 -21 3 -19 4 -18 4 -17 3 -16 2 -14 0 -12 -3 -11 -5 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,4,10657300254,-63,0 0 0 0 0 0 0 0 0 0 0 0 8 -10 10 -10 12 -10 13 -9 15 -8 15 -7 15 -5 15 -5 13 -4 12 -3 10 -4 8 -5 6 -7 5 -9 4 -11 3 -14 3 -16 4 -19 5 -20 6 -21 7 -21 8 -20 9 -19 8 -18 7 -16 6 -14 0 0 1 -10 -1 -8 -5 -7 -8 -7 -11 -8 -13 -8 -14 -10 -16 -10 -16 -12 -16 -11 -15 -12 -14 -11 -13 -11 -11 -10 -11 -8 -9 -7 -9 -4 -9 -3 -9 -1 -9 0 -10 2 -10 2 -10 3 -11 3 -12 3 -12 2 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,2,11270106209,-61,0 0 0 0 0 0 0 0 0 0 0 0 -9 8 -12 8 -14 8 -17 7 -19 5 -20 4 -20 3 -20 1 -19 0 -18 -1 -15 -1 -12 -2 -9 0 -5 1 -2 4 2 7 4 9 6 12 8 14 9 16 10 18 10 18 10 19 10 18 9 17 9 15 0 0 8 11 8 8 6 5 5 2 3 -2 2 -6 1 -9 0 -13 0 -16 0 -19 0 -20 0 -22 1 -22 1 -21 1 -19 1 -17 1 -15 0 -12 -2 -9 -4 -6 -5 -3 -8 -1 -10 0 -12 0 -14 0 -15 0 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,4,10657334674,-62,0 0 0 0 0 0 0 0 0 0 0 0 -7 -11 -7 -13 -7 -15 -6 -16 -5 -18 -3 -18 -3 -17 -2 -15 -2 -13 -2 -11 -3 -8 -5 -5 -7 -2 -9 0 -12 3 -15 5 -17 6 -19 6 -21 7 -21 6 -21 6 -21 5 -19 5 -17 4 -15 4 -11 4 0 0 -3 3 1 3 5 4 9 5 12 6 15 8 16 8 17 10 17 11 16 11 15 10 13 10 11 8 9 7 6 3 4 1 3 -2 2 -5 1 -8 2 -10 2 -12 3 -13 4 -13 5 -13 6 -12 6 -10 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,3,10680848867,-53,0 0 0 0 0 0 0 0 0 0 0 0 -9 -4 -8 -4 -7 -5 -6 -6 -5 -7 -3 -8 -2 -9 -1 -10 0 -12 1 -13 1 -14 0 -15 0 -16 -1 -16 -1 -16 -2 -15 -2 -14 -2 -13 -1 -12 0 -11 2 -11 3 -11 5 -12 6 -12 6 -14 6 -15 0 0 5 -18 4 -18 2 -18 1 -17 0 -16 -1 -15 -1 -13 0 -12 1 -11 2 -10 3 -11 4 -11 5 -13 6 -14 5 -16 4 -17 4 -19 2 -20 1 -19 0 -19 0 -17 0 -16 0 -14 2 -12 4 -10 6 -8 0 0 0 0 0 0 0 0 0 0,half full moving
2026-04-26 14:36:18.002,1,11491239156,-51,0 0 -14 -9 -14 -7 -13 -5 -11 -4 -10 -3 -8 -3 -6 -3 -5 -5 -5 -6 -5 -9 -6 -10 -7 -11 -9 -13 -11 -13 -13 -13 -14 -13 -16 -12 -16 -11 -15 -10 -14 -9 -12 -8 -9 -8 -6 -8 -3 -8 0 -9 4 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 3 -9 0 -9 -3 -10 -5 -10 -7 -12 -9 -13 -10 -14 -11 -14 -11 -15 -11 -15 -11 -15 -10 -14 -8 -13 -7 -12 -6 -10 -6 -8 -6 -7 -7 -6 -8 -6 -10 -6 -11 -7 -12 -8 -14 -10 -14 -11 -14 -13 -13,half full moving
2026-04-26 14:36:18.002,1,11491283268,-50,0 0 -15 -6 -15 -4 -14 -3 -12 -2 -11 -1 -10 -1 -9 -2 -8 -3 -8 -4 -9 -5 -10 -5 -12 -5 -14 -6 -15 -5 -17 -4 -17 -2 -18 -1 -18 0 -17 0 -16 0 -14 -1 -12 -2 -11 -3 -9 -5 -6 -7 -5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 4 -10 2 -11 -1 -11 -4 -11 -6 -11 -8 -12 -10 -13 -11 -14 -12 -15 -12 -15 -11 -15 -11 -16 -9 -15 -8 -14 -7 -13 -6 -11 -6 -10 -6 -10 -7 -9 -8 -10 -9 -10 -10 -11 -10 -13 -10 -14 -10 -15 -9,half full moving
2026-04-26 14:36:18.002,4,10657378788,-61,0 0 0 0 0 0 0 0 0 0 0 0 -9 -13 -9 -15 -9 -16 -7 -17 -6 -17 -5 -15 -5 -13 -4 -11 -4 -7 -4 -3 -5 1 -6 5 -7 9 -8 12 -9 15 -10 18 -11 19 -11 21 -11 21 -10 21 -9 20 -8 18 -6 16 -5 14 -4 11 -1 8 0 0 1 0 3 -4 4 -7 6 -11 6 -14 7 -16 8 -18 8 -19 8 -19 8 -19 8 -17 7 -15 6 -12 5 -9 3 -6 1 -2 -1 1 -3 3 -5 6 -7 8 -9 9 -11 10 -13 9 -14 8 -15 6 -14 4 0 0 0 0 0 0 0 0 0 0,half full moving
