laptop_timestamp,sniffer_id,esp_timestamp_us,rssi,csi_array,label
2026-04-26 12:11:37.854,3,2020366528,-62,0 0 0 0 0 0 0 0 0 0 0 0 4 -6 7 -6 8 -5 11 -6 12 -6 13 -6 13 -7 14 -7 12 -7 12 -7 11 -7 10 -6 9 -5 9 -3 10 -1 11 0 11 2 14 2 14 2 16 1 17 0 17 -1 17 -2 16 -5 16 -5 14 -6 0 0 12 -5 12 -4 12 -3 12 -2 13 -2 14 -2 16 -2 16 -4 17 -4 17 -6 16 -7 16 -7 15 -6 14 -6 14 -5 14 -3 15 -2 15 -1 16 1 18 1 19 1 20 2 21 2 21 1 20 2 19 2 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,2,2609693039,-53,0 0 0 0 0 0 0 0 0 0 0 0 17 -1 16 1 15 2 13 3 10 4 7 5 4 5 0 6 -3 6 -6 6 -8 7 -11 8 -12 9 -14 10 -14 11 -14 12 -13 12 -12 11 -11 10 -9 9 -8 7 -7 4 -6 1 -5 -2 -5 -5 -6 -8 0 0 -9 -12 -10 -13 -12 -13 -13 -13 -14 -12 -14 -11 -14 -9 -12 -7 -10 -5 -8 -4 -5 -3 -2 -2 1 -2 3 -3 6 -3 8 -5 9 -7 10 -8 11 -10 10 -11 9 -12 8 -12 7 -12 6 -12 4 -11 3 -9 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,1,2830780652,-65,0 0 -9 -16 -10 -17 -11 -16 -11 -15 -12 -14 -12 -12 -12 -10 -11 -7 -10 -5 -9 -2 -7 0 -5 2 -2 4 0 6 3 7 5 8 8 10 9 10 11 11 12 12 12 13 12 13 11 12 10 12 8 11 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -9 -5 -9 -3 -7 0 -6 2 -3 3 0 5 4 6 7 7 10 7 12 6 15 6 16 6 17 5 18 4 18 4 17 3 15 2 13 1 10 0 6 -1 3 -3 -1 -4 -5 -5 -8 -6 -11 -7 -13,empty room
2026-04-26 12:11:37.854,4,1996874509,-64,0 0 0 0 0 0 0 0 0 0 0 0 11 0 12 2 12 3 12 4 12 5 12 5 11 5 10 5 9 5 8 4 6 5 5 5 3 6 2 6 0 7 -1 8 -1 10 -1 11 -1 13 0 14 1 14 2 14 3 14 4 13 5 12 5 10 0 0 3 7 1 5 -1 4 -4 3 -6 4 -8 5 -10 6 -11 7 -12 9 -12 11 -11 12 -10 12 -9 12 -7 11 -5 9 -4 7 -3 4 -4 1 -5 -2 -5 -5 -6 -8 -8 -10 -9 -12 -11 -14 -11 -14 -12 -15 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,2,2609869287,-54,0 0 0 0 0 0 0 0 0 0 0 0 -17 8 -17 5 -17 4 -15 1 -13 -1 -10 -2 -7 -4 -4 -6 -1 -7 2 -9 4 -10 6 -12 8 -13 9 -15 9 -15 9 -16 8 -16 7 -15 6 -14 5 -12 4 -9 4 -7 3 -3 4 0 5 3 6 5 0 0 10 9 12 10 13 9 14 9 15 8 15 6 14 5 12 3 10 1 8 0 5 0 2 0 -2 1 -4 2 -6 3 -8 5 -10 7 -10 10 -10 11 -10 13 -9 14 -8 14 -7 14 -5 13 -4 11 -3 9 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,3,2020542774,-63,0 0 0 0 0 0 0 0 0 0 0 0 5 4 4 6 4 8 4 9 4 10 5 11 5 11 5 11 6 11 5 11 5 10 4 9 3 8 2 8 1 8 -1 9 -2 10 -2 11 -2 12 -2 13 -1 14 1 14 2 15 3 14 4 13 4 12 0 0 4 10 3 9 3 9 2 10 2 10 2 11 3 13 3 13 4 14 5 14 6 13 6 13 6 12 5 12 5 12 4 11 3 12 2 13 1 13 0 15 1 16 0 16 1 17 1 17 0 17 0 16 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,1,2830956905,-63,0 0 11 14 12 15 13 15 13 15 14 13 13 12 13 10 12 8 10 6 8 3 6 1 4 -2 1 -4 -2 -6 -4 -9 -6 -11 -9 -13 -10 -15 -11 -16 -11 -17 -10 -18 -9 -18 -8 -18 -7 -17 -5 -14 -3 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 1 9 2 7 3 4 3 1 2 -1 0 -4 -2 -6 -5 -9 -7 -10 -10 -12 -12 -12 -13 -13 -15 -13 -16 -12 -16 -12 -16 -10 -14 -8 -12 -7 -11 -5 -7 -3 -4 -1 -1 1 3 4 5 5 8 8 11,empty room
2026-04-26 12:11:37.854,1,2831010072,-61,0 0 -4 20 -8 17 -7 17 -3 18 -6 17 -5 18 -4 15 -2 13 0 12 0 8 1 5 2 3 2 -1 3 -3 5 -7 5 -9 7 -12 8 -13 9 -14 10 -16 10 -15 11 -15 12 -13 11 -12 10 -9 9 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 11 -3 7 -4 6 8 16 -2 -2 -4 -2 13 -3 0 -14 -10 -22 2 -9 1 -19 -10 -13 2 -16 1 -14 12 0 3 -17 9 -27 13 -9 3 -9 -9 -17 4 -4 3 1 -12 6 -3 6 -3 3 -7 7,empty room
2026-04-26 12:11:37.854,2,2609921017,-53,0 0 0 0 0 0 0 0 0 0 0 0 15 -10 15 -8 16 -6 14 -2 12 -3 8 1 5 4 4 4 4 6 -1 7 -5 11 -4 12 -8 15 -6 15 -6 16 -7 15 -6 14 -8 16 -6 15 -1 12 -5 10 -5 6 -2 5 -4 -1 -8 -2 -10 -6 0 0 -11 -7 -14 -7 -15 -7 -17 -6 -17 -5 -17 -3 -15 -1 -14 -1 -11 0 -8 1 -6 0 -2 0 0 -2 3 -3 4 -6 5 -8 6 -11 5 -13 4 -14 4 -16 2 -16 1 -16 0 -16 0 -14 -1 -13 -2 -10 0 0 0 0 0 0 0 0 0 0,empty room
2026-04-26 12:11:37.854,2,2609921544,-54,0 0 0 0 0 0 0 0 0 0 0 0 12 11 9 11 15 9 5 15 13 12 10 8 5 10 1 6 4 0 0 3 -9 -1 -11 1 -14 -7 -17 -3 -17 -4 -18 -6 -17 -7 -17 -2 -17 -3 -16 -1 -7 -3 -4 -4 2 -6 1 -5 1 -7 4 -8 0 0 6 -13 8 -13 8 -15 7 -14 6 -15 5 -14 4 -14 3 -11 2 -10 1 -6 0 -3 0 0 1 2 2 5 3 7 4 9 6 10 8 11 9 10 10 10 10 9 10 8 10 7 8 5 7 4 5 2 0 0 0 0 0 0 0 0 0 0,empty room
