laptop_timestamp,sniffer_id,esp_timestamp_us,rssi,csi_array,label
2026-04-26 13:42:15.124,1,8260691674,-60,0 0 4 8 4 10 4 12 5 13 7 14 8 14 9 14 10 12 10 11 10 9 9 7 7 5 5 4 2 4 -1 4 -4 5 -7 6 -9 8 -11 9 -12 11 -12 12 -12 12 -12 12 -11 12 -10 10 -9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -17 -2 -16 -1 -15 0 -14 1 -12 2 -10 3 -7 4 -5 6 -3 7 -1 8 1 10 3 11 3 13 3 14 3 15 3 16 2 16 1 16 0 15 -1 14 -2 13 -2 11 -1 9 0 7 1 6 3,full room
2026-04-26 13:42:15.124,3,7450292307,-67,0 0 0 0 0 0 0 0 0 0 0 0 2 -13 6 -13 9 -12 11 -9 12 -6 12 -3 10 -1 8 0 5 1 1 1 -2 0 -5 -2 -8 -4 -8 -7 -9 -9 -10 -11 -9 -12 -9 -12 -8 -12 -7 -11 -6 -9 -6 -7 -6 -4 -7 -2 -7 2 -7 4 0 0 -9 8 -10 10 -10 11 -11 12 -10 12 -10 12 -9 12 -7 11 -5 10 -3 10 -1 9 2 8 4 8 7 8 9 8 11 8 12 9 13 9 14 9 14 9 13 8 13 7 13 7 12 6 11 5 10 4 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,4,7426784692,-72,0 0 0 0 0 0 0 0 0 0 0 0 -7 0 -5 -2 -5 -2 -4 -3 -2 -4 0 -5 1 -5 3 -6 5 -9 5 -9 6 -9 5 -11 6 -10 6 -10 4 -9 4 -7 2 -5 3 -2 2 1 0 6 0 9 2 10 4 13 7 14 8 16 10 16 0 0 14 15 15 13 14 11 15 9 13 5 10 4 7 4 4 4 0 5 -5 8 -9 9 -10 13 -14 15 -15 19 -15 22 -15 24 -14 26 -12 26 -11 29 -11 26 -10 21 -9 17 -9 12 -11 6 -10 -2 -10 -10 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,2,8039575931,-64,0 0 0 0 0 0 0 0 0 0 0 0 8 4 9 7 9 9 8 12 6 13 4 14 1 13 -1 10 -2 8 -1 5 -1 2 1 -1 3 -3 5 -4 7 -5 9 -6 10 -6 11 -6 10 -5 9 -4 8 -5 6 -6 4 -6 2 -8 0 -9 -1 -10 0 0 -4 -12 -5 -12 -6 -12 -8 -11 -9 -11 -10 -10 -12 -9 -14 -8 -16 -7 -18 -6 -19 -5 -20 -5 -20 -5 -20 -4 -18 -4 -17 -2 -16 0 -14 3 -13 5 -14 9 -15 12 -17 15 -20 15 -23 15 -26 12 -27 8 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,3,7450323801,-67,0 0 0 0 0 0 0 0 0 0 0 0 -7 8 -11 7 -15 5 -16 2 -17 -1 -15 -4 -14 -5 -11 -7 -8 -7 -5 -6 -1 -4 2 -2 4 1 6 5 6 7 7 10 7 12 6 13 6 13 6 13 5 12 4 10 4 8 3 5 4 2 4 -1 0 0 5 -6 6 -9 6 -10 7 -13 6 -14 6 -14 5 -15 4 -14 3 -14 1 -13 -1 -12 -3 -11 -5 -9 -8 -8 -10 -7 -11 -5 -13 -5 -14 -4 -15 -2 -16 -1 -16 0 -16 0 -16 1 -15 1 -14 1 -13 2 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,1,8260723171,-60,0 0 -9 -7 -10 -9 -12 -11 -13 -11 -15 -11 -16 -10 -16 -9 -16 -7 -15 -6 -14 -4 -11 -3 -9 -3 -6 -3 -3 -5 0 -6 2 -8 4 -11 6 -13 6 -15 7 -16 7 -18 6 -17 6 -17 5 -15 4 -13 3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 11 13 11 11 11 10 11 8 10 6 8 3 7 0 6 -2 4 -5 3 -8 3 -11 3 -13 3 -15 3 -16 5 -17 6 -17 7 -16 8 -15 9 -14 9 -12 9 -11 8 -9 6 -8 4 -8 1 -7 -2,full room
2026-04-26 13:42:15.124,3,7450324425,-67,0 0 0 0 0 0 0 0 0 0 0 0 -13 7 -16 5 -18 1 -18 -2 -17 -5 -15 -7 -12 -8 -9 -8 -6 -7 -2 -6 1 -4 3 0 5 3 6 6 6 9 7 12 7 13 6 15 5 15 4 14 4 13 4 11 4 9 4 6 5 4 5 0 0 0 6 -5 7 -8 7 -10 8 -12 7 -13 7 -15 6 -16 5 -15 4 -15 2 -14 0 -13 -2 -12 -4 -12 -6 -10 -8 -9 -10 -7 -12 -7 -14 -5 -15 -4 -15 -3 -16 -2 -17 0 -17 0 -17 0 -17 0 -16 0 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,1,8260723790,-60,0 0 9 -5 12 -5 13 -6 14 -7 14 -8 14 -9 13 -10 12 -11 10 -11 9 -10 7 -9 6 -7 5 -4 4 -2 4 1 5 4 6 7 7 9 9 11 10 12 11 12 11 12 11 12 10 11 9 10 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 7 -14 6 -13 4 -11 3 -10 2 -7 0 -5 -2 -3 -4 -1 -6 1 -8 2 -10 3 -12 3 -14 2 -16 2 -17 0 -18 -1 -17 -2 -17 -3 -16 -3 -15 -3 -13 -2 -11 -2 -10 0 -8 2 -6 5 -5,full room
2026-04-26 13:42:15.124,2,8039607419,-64,0 0 0 0 0 0 0 0 0 0 0 0 0 8 -2 10 -4 12 -6 12 -9 11 -9 9 -10 7 -9 6 -8 4 -5 3 -3 2 0 2 2 3 4 4 5 5 7 6 7 7 7 8 7 7 6 6 7 5 7 3 7 1 8 -1 9 -2 10 -4 0 0 11 -6 10 -7 9 -7 8 -9 7 -9 5 -10 3 -13 2 -14 1 -16 -1 -19 -1 -20 -1 -21 -1 -22 0 -21 0 -19 -1 -17 -2 -15 -4 -13 -7 -11 -11 -10 -14 -11 -17 -13 -18 -16 -17 -20 -15 -22 -12 -25 0 0 0 0 0 0 0 0 0 0,full room
2026-04-26 13:42:15.124,2,8039608051,-64,0 0 0 0 0 0 0 0 0 0 0 0 -3 -11 -1 -12 0 -13 3 -13 5 -12 6 -10 6 -9 5 -6 4 -5 2 -4 0 -3 -2 -3 -4 -3 -6 -5 -7 -5 -8 -6 -8 -7 -9 -7 -8 -7 -8 -6 -8 -5 -8 -3 -8 -2 -8 0 -9 1 -10 3 0 0 -10 5 -10 6 -9 6 -9 7 -7 7 -6 9 -5 10 -4 12 -2 13 -2 16 -1 17 -1 18 -2 18 -2 18 -2 18 -2 16 -2 15 0 13 2 11 5 10 8 10 10 11 12 15 12 17 10 20 6 22 0 0 0 0 0 0 0 0 0 0,full room
