laptop_timestamp,sniffer_id,esp_timestamp_us,rssi,csi_array,label
2026-05-10 12:26:01.329,1,6178631038,-57,0 0 13 8 12 7 9 5 6 3 2 2 -2 1 -6 0 -11 -1 -15 -1 -18 -1 -21 0 -23 1 -24 1 -25 1 -25 2 -23 2 -22 2 -19 2 -15 0 -12 0 -7 0 -3 0 1 0 5 0 8 1 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -1 -5 -4 -3 -6 -2 -8 0 -9 1 -10 2 -10 2 -11 2 -10 2 -10 2 -9 2 -8 2 -7 2 -4 3 -2 3 0 4 3 5 5 6 7 8 10 10 11 11 12 13 13 14 13 15 12 15 11,empty
2026-05-10 12:26:01.329,3,6026357468,-53,0 0 0 0 0 0 0 0 0 0 0 0 9 -4 7 -3 5 -1 3 -1 0 0 -2 0 -5 0 -8 0 -11 0 -13 -1 -15 -1 -17 -2 -18 -3 -19 -3 -18 -4 -18 -4 -15 -4 -13 -4 -10 -4 -6 -3 -3 -3 1 -1 5 0 9 1 12 1 14 1 0 0 17 1 18 0 18 -1 18 -1 16 -2 15 -3 13 -3 10 -4 7 -4 4 -3 1 -3 -2 -2 -5 -1 -8 0 -11 2 -13 3 -15 5 -16 6 -18 7 -19 8 -19 9 -19 8 -19 7 -18 6 -16 4 -13 2 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,4,2430120301,-48,0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -2 -12 -1 -12 0 -11 1 -11 2 -10 3 -10 5 -9 6 -9 7 -9 9 -10 10 -10 11 -11 11 -12 11 -13 10 -14 10 -14 9 -14 8 -13 8 -13 7 -12 7 -10 7 -9 8 -8 10 -7 10 -7 0 0 12 -7 12 -9 12 -10 12 -11 11 -12 10 -12 9 -13 7 -13 6 -12 5 -11 5 -10 4 -9 5 -8 5 -7 6 -7 7 -7 8 -7 8 -8 9 -9 9 -9 9 -9 9 -10 9 -9 9 -9 8 -8 8 -7 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,3,6026374945,-53,0 0 0 0 0 0 0 0 0 0 0 0 8 6 6 6 4 6 2 4 1 3 0 1 -2 -2 -3 -4 -4 -7 -4 -10 -5 -12 -5 -14 -6 -16 -5 -17 -5 -17 -4 -17 -3 -15 -3 -14 -2 -10 -1 -7 0 -3 1 0 1 4 2 7 3 10 3 12 0 0 5 15 6 15 7 15 7 14 7 13 7 11 7 9 6 7 4 4 3 1 1 -2 -1 -4 -3 -6 -5 -8 -8 -10 -10 -10 -12 -12 -13 -12 -14 -13 -15 -13 -15 -12 -14 -12 -13 -12 -11 -10 -8 -9 -5 -7 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,4,2430137779,-48,0 0 0 0 0 0 0 0 0 0 0 0 2 -12 2 -13 3 -12 3 -11 4 -11 4 -10 5 -9 6 -8 7 -7 9 -7 10 -6 11 -7 12 -7 13 -8 14 -9 14 -9 14 -10 13 -10 12 -10 11 -10 10 -9 10 -8 9 -7 10 -5 11 -4 11 -4 0 0 13 -4 14 -4 14 -5 14 -7 14 -7 13 -8 11 -9 10 -9 9 -9 7 -8 7 -8 7 -6 7 -5 8 -5 8 -4 9 -4 10 -4 10 -5 12 -6 11 -6 11 -6 11 -7 10 -6 9 -6 9 -5 8 -4 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,2,6264400848,-58,0 0 0 0 0 0 0 0 0 0 0 0 -15 -15 -13 -17 -11 -18 -8 -19 -6 -20 -5 -21 -3 -22 -2 -22 -2 -22 -2 -22 -2 -22 -3 -21 -3 -19 -3 -18 -2 -16 -1 -15 0 -14 0 -13 1 -14 1 -14 1 -15 0 -15 -1 -15 -3 -15 -5 -14 -6 -12 0 0 -7 -7 -6 -5 -4 -3 -3 -2 -1 -2 0 -3 0 -3 -1 -4 -2 -5 -4 -5 -6 -4 -8 -3 -9 -1 -9 2 -9 4 -7 6 -5 7 -3 8 -2 7 0 6 0 3 0 1 -1 -1 -3 -3 -5 -4 -7 -4 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,3,6026399832,-53,0 0 0 0 0 0 0 0 0 0 0 0 3 11 1 10 0 8 -1 6 -1 4 -1 1 -1 -2 0 -5 1 -8 1 -10 2 -13 3 -15 4 -17 5 -17 6 -18 6 -17 6 -15 6 -13 5 -10 4 -7 2 -3 0 1 -2 4 -3 7 -5 10 -5 12 0 0 -6 16 -5 17 -5 17 -4 17 -3 16 -2 14 -1 12 0 9 1 6 1 3 1 0 1 -4 1 -7 1 -11 0 -13 -1 -16 -1 -17 -2 -19 -3 -20 -3 -20 -3 -20 -3 -19 -2 -17 -1 -15 0 -12 1 -8 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,4,2430162659,-48,0 0 0 0 0 0 0 0 0 0 0 0 -4 -12 -3 -13 -3 -12 -2 -12 -1 -12 0 -11 1 -10 2 -10 4 -10 5 -10 6 -10 8 -11 8 -12 9 -13 9 -14 8 -15 8 -15 7 -15 6 -15 6 -14 6 -13 5 -11 6 -10 7 -9 8 -9 9 -8 0 0 11 -9 11 -10 11 -11 10 -12 9 -13 8 -13 6 -13 5 -13 4 -12 3 -11 3 -10 3 -9 4 -8 5 -8 6 -7 6 -8 7 -8 8 -9 8 -10 7 -11 7 -11 7 -11 6 -10 6 -10 6 -9 6 -8 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.329,2,6264425725,-58,0 0 0 0 0 0 0 0 0 0 0 0 6 17 4 18 1 18 -1 18 -3 18 -5 18 -7 18 -7 18 -8 18 -8 17 -8 17 -7 17 -6 16 -6 14 -6 13 -6 11 -6 11 -7 10 -8 10 -8 10 -8 11 -8 11 -7 12 -5 13 -3 12 -1 12 0 0 2 8 2 6 2 4 1 2 0 1 -1 1 -2 2 -2 3 -2 4 0 5 1 6 4 6 6 5 7 3 8 1 8 -1 7 -3 6 -5 4 -5 2 -5 1 -3 0 -1 0 0 0 3 1 5 2 7 0 0 0 0 0 0 0 0 0 0,empty
2026-05-10 12:26:01.330,2,6264616531,-58,0 0 0 0 0 0 0 0 0 0 0 0 4 18 2 19 0 19 -2 19 -5 18 -7 18 -8 18 -9 18 -10 17 -10 17 -9 17 -9 17 -8 16 -7 15 -7 14 -7 12 -7 11 -7 10 -8 10 -8 10 -8 11 -8 12 -7 12 -6 13 -4 13 -2 12 0 0 1 8 1 6 1 4 0 2 -1 2 -2 2 -2 2 -3 4 -2 5 0 6 2 6 4 5 6 4 7 2 7 0 7 -2 6 -4 5 -5 2 -5 1 -5 0 -3 -1 -1 0 1 0 3 2 5 4 7 0 0 0 0 0 0 0 0 0 0,empty
